0.0001946;0.333169;-0.227049;-0.915122
0.983992;-0.129411;0.0435007;-0.114543
0.981387;-0.0967905;0.0310112;-0.162938
0.976751;-0.0723742;0.0143687;-0.201281
0.977477;-0.0808836;-0.0114553;-0.194589
0.985842;-0.108746;-0.052347;-0.116399
0.986192;-0.127698;-0.0913618;-0.0526424
0.982764;-0.130102;-0.123944;-0.0434335
0.981987;-0.10852;-0.142134;-0.0610155
0.981561;-0.0706273;-0.158515;-0.0801409
0.979132;-0.0199381;-0.176139;-0.0993885
0.975033;0.0167727;-0.208444;-0.0747017
0.96375;0.00434133;-0.262428;-0.0479399
0.947573;-0.028422;-0.317632;-0.0201957
0.926158;-0.0746631;-0.369583;0.0080991
0.895668;-0.113562;-0.428093;0.0402252
0.874114;-0.115188;-0.469992;0.0420037
0.853664;-0.101652;-0.509123;0.0414546
0.833654;-0.0593597;-0.546636;0.0518255
0.819175;-0.031863;-0.567118;0.0794584
0.728936;-0.035858;-0.679365;0.0763555
0.686988;-0.0362844;-0.722234;0.0714816
0.653637;-0.00566937;-0.755027;0.0515865
0.623719;0.0544829;-0.779031;0.0334105
0.600196;0.0873924;-0.794494;0.0301286
0.561423;0.101738;-0.820544;0.0340804
0.513121;0.115986;-0.850354;0.0123371
0.458054;0.139892;-0.877493;-0.0249665
0.382685;0.174098;-0.90537;-0.0595646
0.323769;0.227875;-0.915852;-0.066798
0.262533;0.350497;-0.895925;-0.0744759
0.203955;0.457492;-0.862101;-0.0767181
0.123903;0.541821;-0.826836;-0.0861396
0.0404313;0.601711;-0.786666;-0.132157
-0.152313;0.688368;-0.670511;-0.231008
-0.272982;0.761155;-0.54522;-0.221043
-0.399772;0.837721;-0.330864;-0.170102
-0.499619;0.85553;-0.0878375;-0.103604
-0.556289;0.821907;0.108932;-0.0560832
-0.586957;0.759346;0.280146;-0.0198366
-0.588718;0.667224;0.455014;0.0344308
-0.531812;0.47944;0.681734;0.150173
-0.430671;0.273495;0.824517;0.244735
-0.307229;0.0772054;0.899869;0.299809
-0.168738;-0.0957068;0.931238;0.308485
