0.000199047;-0.3389;0.187318;0.921986
0.0684248;-0.346143;0.191167;0.915947
0.12148;-0.352855;0.204281;0.904989
0.164633;-0.352098;0.212102;0.896625
0.161266;-0.329565;0.204736;0.907449
0.0925829;-0.271919;0.202287;0.936253
0.039307;-0.217779;0.200997;0.954268
0.0375146;-0.186062;0.197122;0.96183
0.0621647;-0.175678;0.207334;0.960357
0.091347;-0.167484;0.231394;0.953971
0.123861;-0.158055;0.267528;0.942393
0.116594;-0.120892;0.305697;0.937198
0.101133;-0.0595528;0.300773;0.946446
0.0810354;0.0074687;0.276216;0.957644
0.0575852;0.0739768;0.236964;0.966985
0.0355127;0.149991;0.201655;0.967252
0.0464064;0.196753;0.193781;0.959991
0.0628047;0.23932;0.199544;0.948137
0.0767078;0.282941;0.234644;0.926824
0.065483;0.314864;0.263022;0.909611
0.103102;0.444549;0.234133;0.858445
0.121473;0.494749;0.221073;0.831622
0.158589;0.527638;0.234538;0.800899
0.199043;0.551253;0.276307;0.76168
0.215841;0.570386;0.299151;0.733881
0.224537;0.606237;0.303043;0.700161
0.258305;0.639991;0.297218;0.659812
0.308279;0.667939;0.294002;0.610233
0.359386;0.702359;0.294987;0.538995
0.384966;0.723768;0.325332;0.471296
0.419737;0.715115;0.416651;0.372604
0.441124;0.695089;0.495357;0.277277
0.463425;0.678003;0.544924;0.169138
0.511484;0.647251;0.561386;0.0655515
0.595108;0.5595;0.553256;-0.163443
0.571069;0.476587;0.581688;-0.329217
0.483925;0.325777;0.618931;-0.525938
0.357847;0.148976;0.613687;-0.687852
0.248637;-0.000263595;0.571778;-0.781825
0.14955;-0.135202;0.509822;-0.836323
0.0246948;-0.275038;0.434507;-0.857291
-0.197962;-0.457122;0.303966;-0.812069
-0.38261;-0.580801;0.166592;-0.698947
-0.509413;-0.661097;0.035723;-0.549703
-0.575124;-0.719529;-0.0809138;-0.38074
-0.619038;-0.736523;-0.215062;-0.167553
-0.627848;-0.583026;-0.472283;0.20697
-0.450203;-0.19778;-0.672033;0.553689
-0.142084;0.283187;-0.664404;0.676893
0.130958;0.615572;-0.495847;0.598379
0.422641;0.837611;-0.10158;0.330854
0.548074;0.772398;0.320369;-0.0195103
0.464983;0.476552;0.657605;-0.352483
0.265842;0.124196;0.768713;-0.568317
0.0732232;-0.186214;0.680287;-0.705105
-0.278649;-0.580572;0.368303;-0.670555
-0.597028;-0.721673;-0.110912;-0.332331
-0.663175;-0.559908;-0.488796;0.0882065
-0.476723;-0.144366;-0.717002;0.487649
-0.0468053;0.348768;-0.634644;0.688039
0.547303;0.688164;-0.0430273;0.474382
0.694852;0.498259;0.516466;-0.0467137
0.393617;-0.0443666;0.742712;-0.539885
-0.189026;-0.571732;0.457964;-0.653957
-0.672133;-0.672834;-0.187928;-0.245387
-0.461716;-0.0298035;-0.71812;0.51984
0.134164;0.538606;-0.494004;0.669226
0.549937;0.718016;-0.0850888;0.418071
0.743117;0.588567;0.318379;0.000911171
0.673643;0.243129;0.579635;-0.388736
0.300584;-0.271507;0.590911;-0.69768
-0.14436;-0.631446;0.306942;-0.697297
-0.510484;-0.741617;-0.0769319;-0.428359
-0.694583;-0.636632;-0.326916;-0.0733556
-0.741842;-0.570795;-0.343804;0.0752556
-0.74125;-0.535405;-0.313546;0.256082
-0.686394;-0.477532;-0.312786;0.450547
-0.44724;-0.295715;-0.387685;0.749819
-0.0124653;0.0196041;-0.435165;0.900051
0.392211;0.313357;-0.375194;0.779235
0.658066;0.527507;-0.256463;0.472135
0.759797;0.626956;-0.0800581;0.152399
0.665779;0.612049;0.244378;-0.349876
0.246449;0.312479;0.519542;-0.756106
-0.394882;-0.239925;0.53895;-0.704299
-0.773287;-0.619257;0.134255;0.0228874
-0.633253;-0.470427;-0.241827;0.564986
-0.243365;-0.109758;-0.504334;0.821203
0.226898;0.281947;-0.549949;0.752715
0.636579;0.59607;-0.33181;0.35968
0.674904;0.610374;0.193098;-0.366962
0.180503;0.148072;0.550491;-0.801532
-0.429266;-0.418204;0.497444;-0.627204
-0.731925;-0.647879;0.192159;-0.0872584
-0.66272;-0.455618;-0.247615;0.540278
0.195847;0.280433;-0.487981;0.803042
0.69862;0.621694;-0.224021;0.274302
0.684576;0.502692;0.209965;-0.484325
0.334409;0.116279;0.472411;-0.807142
-0.123431;-0.311618;0.585179;-0.738393
-0.483767;-0.571031;0.502723;-0.432624
-0.68386;-0.711622;0.149237;0.0604762
-0.532578;-0.553159;-0.291609;0.570386
-0.124152;-0.150818;-0.503045;0.841895
0.244387;0.343552;-0.408647;0.809478
0.252939;0.65931;-0.211508;0.675719
0.128763;0.878163;0.0227555;0.460143
-0.0359253;0.923829;0.362635;0.11724
-0.176842;0.649042;0.698532;-0.243977
-0.291747;-0.26925;0.857638;-0.326873
-0.0690712;-0.95686;0.226471;-0.168402
0.148707;-0.950926;-0.268656;0.0380719
0.297791;-0.687331;-0.619644;0.234387
0.383954;-0.0156111;-0.877016;0.288406
0.342529;0.66572;-0.653246;0.112963
0.167227;0.969985;-0.147268;-0.0973449
-0.0596519;0.9115;0.317245;-0.254883
-0.245364;0.649487;0.623858;-0.358837
-0.315754;0.384332;0.719405;-0.484814
-0.299697;0.299044;0.682937;-0.595275
-0.327368;0.198463;0.639293;-0.666893
-0.56097;-0.123539;0.543776;-0.611849
-0.701987;-0.524209;0.271449;-0.398416
-0.531228;-0.812152;0.0104707;-0.241032
-0.260511;-0.945869;-0.137584;-0.136147
0.0357444;-0.960142;-0.267624;-0.0722916
0.261593;-0.848246;-0.453142;-0.0819182
0.424466;-0.637103;-0.633682;-0.111242
0.497218;-0.246115;-0.815596;-0.164331
0.43996;0.159254;-0.861549;-0.196992
0.30381;0.516122;-0.776148;-0.197262
0.172565;0.688437;-0.690441;-0.139878
0.0698323;0.76061;-0.644766;-0.029544
-0.0331221;0.905407;-0.411198;0.100283
-0.0767932;0.980057;-0.00369336;0.183242
-0.0896844;0.863077;0.441603;0.228127
-0.0751564;0.60091;0.760605;0.233964
-0.0649889;0.306609;0.924041;0.218895
-0.075306;0.0455085;0.974358;0.207084
-0.0730402;-0.231717;0.944855;0.219593
-0.052348;-0.533559;0.810837;0.234774
0.00315574;-0.837752;0.486566;0.247821
0.0582971;-0.956224;0.172418;0.229149
0.084375;-0.974298;-0.132275;0.16164
0.0821052;-0.919075;-0.375618;0.0864395
0.00919929;-0.719236;-0.693907;-0.0332908
-0.0981915;-0.401701;-0.901629;-0.126723
-0.196366;-0.0223239;-0.962002;-0.1884
-0.276158;0.397729;-0.860969;-0.155827
-0.322601;0.681688;-0.655744;-0.0350612
-0.317748;0.876979;-0.343842;0.108246
-0.187959;0.938686;0.153005;0.245215
-0.0219579;0.789891;0.533708;0.301242
0.192322;0.398077;0.85067;0.284442
0.2645;0.116431;0.934985;0.205639
0.304078;-0.18473;0.933616;0.0421065
0.234475;-0.861242;0.26822;-0.36241
0.172842;-0.866569;-0.163919;-0.438536
0.138643;-0.76056;-0.440599;-0.456288
0.0686699;-0.550888;-0.699384;-0.450188
-0.0713144;-0.148043;-0.908241;-0.384831
-0.202848;0.216102;-0.922994;-0.245426
-0.320509;0.523726;-0.788733;-0.029746
-0.373905;0.686225;-0.606311;0.147231
-0.352615;0.778518;-0.427049;0.295299
-0.270704;0.831771;-0.221742;0.430938
-0.114201;0.827847;0.0329244;0.548219
0.0739228;0.708486;0.381525;0.589085
0.209513;0.518511;0.642063;0.52441
0.267062;0.295246;0.844513;0.358198
0.28943;0.119793;0.924346;0.217864
0.297782;-0.0916123;0.94748;0.0722136
0.283768;-0.356921;0.883225;-0.109531
0.249933;-0.550828;0.752139;-0.261551
0.21359;-0.678277;0.582615;-0.393547
0.17486;-0.750332;0.393142;-0.501862
0.141188;-0.767877;0.206907;-0.589594
0.0927149;-0.745187;0.00228194;-0.660375
0.0475453;-0.707869;-0.155507;-0.687371
-0.0412305;-0.65124;-0.344951;-0.674682
-0.186987;-0.55256;-0.538203;-0.608318
-0.323125;-0.411856;-0.718443;-0.458045
-0.392139;-0.289929;-0.821934;-0.294266
-0.385108;-0.233821;-0.879732;-0.151955
-0.354564;-0.145664;-0.923248;-0.0260747
-0.312398;0.00316736;-0.945252;0.0943242
-0.255619;0.216548;-0.922009;0.194073
-0.170512;0.411444;-0.848498;0.285816
-0.11372;0.501311;-0.760646;0.39645
-0.0893737;0.548064;-0.669751;0.493024
-0.073265;0.583709;-0.56477;0.578749
-0.0369404;0.622109;-0.446199;0.642279
0.0424786;0.6794;-0.285606;0.674567
0.124579;0.722084;-0.115725;0.670583
0.179141;0.732362;0.0181886;0.656676
0.21138;0.724221;0.126863;0.643994
0.226499;0.702313;0.198415;0.645047
0.328115;0.625506;0.337902;0.622016
0.432017;0.526055;0.458137;0.57161
0.550453;0.398685;0.555641;0.478868
0.654462;0.272662;0.607586;0.358013
0.722388;0.163527;0.629383;0.235142
0.751788;0.185237;0.618237;0.135222
0.759379;0.203506;0.610629;0.0951925
0.76748;0.17362;0.616989;0.0124559
0.765776;0.0734423;0.623393;-0.139914
0.74889;-0.00757898;0.607909;-0.26373
0.732048;-0.0620294;0.581866;-0.348841
0.732153;-0.0832155;0.548043;-0.395824
0.737136;-0.0933876;0.510182;-0.433157
0.735569;-0.11356;0.466375;-0.478054
0.710035;-0.169718;0.401473;-0.55305
0.682051;-0.213046;0.360732;-0.599407
0.655337;-0.248377;0.319432;-0.637812
