-1181.071;-0.532889;0.692705;-0.423706;-0.238038
-1181.056;-0.536366;0.692146;-0.422043;-0.234786
-1181.041;-0.53964;0.692293;-0.419511;-0.231364
-1181.023;-0.543977;0.693341;-0.414625;-0.226834
-1181.008;-0.548076;0.694378;-0.409551;-0.222979
-1180.993;-0.552071;0.695203;-0.404579;-0.219604
-1180.978;-0.555114;0.694901;-0.401715;-0.218142
-1180.96;-0.557636;0.693861;-0.400334;-0.217558
-1180.939;-0.561069;0.694132;-0.396595;-0.214697
-1180.924;-0.564367;0.695923;-0.391059;-0.210365
-1180.909;-0.567768;0.698048;-0.384815;-0.205636
-1180.894;-0.570608;0.699964;-0.379168;-0.201712
-1180.879;-0.572818;0.701453;-0.374641;-0.198714
-1180.861;-0.57443;0.70265;-0.370957;-0.196731
-1180.846;-0.575537;0.704383;-0.367064;-0.19459
-1180.831;-0.576628;0.706654;-0.362302;-0.192034
-1180.813;-0.578082;0.709954;-0.355236;-0.188665
-1180.798;-0.579376;0.712184;-0.349826;-0.186387
-1180.78;-0.580283;0.71431;-0.344957;-0.184493
-1180.765;-0.580762;0.716193;-0.340974;-0.183084
-1180.747;-0.580723;0.719676;-0.33468;-0.181152
-1180.732;-0.580734;0.723183;-0.327994;-0.179371
-1180.717;-0.580946;0.726503;-0.321147;-0.17765
-1180.699;-0.582248;0.72947;-0.313268;-0.175281
-1180.684;-0.58425;0.731118;-0.307072;-0.172699
-1180.669;-0.586277;0.732806;-0.300759;-0.169761
-1180.65;-0.588262;0.735801;-0.291604;-0.165868
-1180.635;-0.589651;0.73826;-0.284139;-0.162942
-1180.613;-0.591538;0.741286;-0.274132;-0.159465
-1180.598;-0.593215;0.742307;-0.268804;-0.157545
-1180.583;-0.595799;0.742753;-0.263287;-0.154991
-1180.525;-0.607432;0.745945;-0.233951;-0.140927
-1180.503;-0.611631;0.745456;-0.226192;-0.137987
-1180.488;-0.614599;0.744802;-0.221536;-0.135866
-1180.473;-0.617505;0.744431;-0.216368;-0.133021
-1180.455;-0.620904;0.744538;-0.208842;-0.128553
-1180.44;-0.623977;0.744378;-0.202243;-0.125109
-1180.422;-0.627854;0.743448;-0.195439;-0.122014
-1180.407;-0.630913;0.742463;-0.190582;-0.119897
-1180.392;-0.633146;0.741848;-0.186712;-0.118011
-1180.377;-0.634949;0.741644;-0.182746;-0.115792
-1180.362;-0.636466;0.741956;-0.178016;-0.112797
-1180.344;-0.639034;0.741862;-0.171524;-0.108882
-1180.329;-0.641569;0.74138;-0.166058;-0.105686
-1180.309;-0.645322;0.739659;-0.160774;-0.103038
-1180.295;-0.647868;0.738438;-0.157182;-0.101341
-1180.28;-0.650327;0.737376;-0.153168;-0.0994573
-1180.262;-0.653308;0.736151;-0.147926;-0.0968907
-1180.247;-0.655897;0.735;-0.143559;-0.0946898
-1180.232;-0.658566;0.733597;-0.139657;-0.092852
-1180.217;-0.661251;0.732049;-0.136105;-0.0912485
-1180.202;-0.663898;0.730372;-0.13311;-0.0898706
-1180.184;-0.666786;0.728483;-0.129885;-0.0885382
-1180.169;-0.669066;0.726964;-0.127191;-0.087727
-1180.151;-0.671759;0.725286;-0.123165;-0.0867838
-1180.136;-0.674138;0.724082;-0.118264;-0.0851825
-1180.118;-0.677346;0.7222;-0.11248;-0.083534
-1180.102;-0.680335;0.720193;-0.108005;-0.082472
-1180.087;-0.683226;0.717892;-0.105338;-0.082079
-1180.072;-0.6858;0.715899;-0.102776;-0.0812631
-1180.057;-0.688115;0.714285;-0.0996127;-0.0798247
-1180.042;-0.690083;0.71316;-0.0955832;-0.0777979
-1180.024;-0.692306;0.711751;-0.0914898;-0.0758465
-1180.006;-0.695019;0.709556;-0.0887752;-0.0748213
-1179.991;-0.697568;0.707358;-0.0867697;-0.0742564
-1179.976;-0.700181;0.705059;-0.0847639;-0.073841
-1179.961;-0.702631;0.702959;-0.0824372;-0.0732366
-1179.943;-0.705285;0.700801;-0.0788546;-0.0723363
-1179.925;-0.707907;0.698672;-0.0749992;-0.0714129
-1179.91;-0.710055;0.696865;-0.072099;-0.0707329
-1179.895;-0.712103;0.695051;-0.0697433;-0.0703529
-1179.88;-0.713886;0.69339;-0.0680258;-0.0703476
-1179.861;-0.715864;0.691799;-0.0646818;-0.0690555
-1179.846;-0.717364;0.690692;-0.0614913;-0.0674699
-1179.831;-0.718761;0.689729;-0.0576506;-0.0658228
-1179.816;-0.720203;0.688671;-0.0535273;-0.0646152
-1179.801;-0.72175;0.687407;-0.0497449;-0.0638238
-1179.768;-0.725818;0.683171;-0.0456276;-0.0662049
-1179.753;-0.72769;0.681174;-0.0439175;-0.0673845
-1179.738;-0.729544;0.679315;-0.0414702;-0.0676527
-1179.72;-0.731694;0.677298;-0.0375022;-0.0669645
-1179.703;-0.733712;0.675328;-0.0340289;-0.0666453
-1179.688;-0.73548;0.673524;-0.0312728;-0.0667621
-1179.673;-0.737257;0.671588;-0.0290799;-0.0676386
-1179.658;-0.739074;0.669565;-0.027035;-0.0687202
-1179.643;-0.740888;0.667547;-0.0247595;-0.0696686
-1179.621;-0.743403;0.664775;-0.0209721;-0.0706175
-1179.606;-0.745018;0.662978;-0.0183713;-0.0712069
-1179.591;-0.746664;0.661114;-0.0159154;-0.0718874
-1179.571;-0.749313;0.657953;-0.0136701;-0.0737641
-1179.556;-0.751354;0.65546;-0.0121995;-0.0754302
-1179.504;-0.756811;0.648946;-0.00308545;-0.0780853
-1179.49;-0.758306;0.647125;-0.00075046;-0.0787475
-1179.475;-0.760059;0.644932;0.00119741;-0.0798183
-1179.46;-0.76194;0.642515;0.0027484;-0.0813277
-1179.445;-0.764036;0.639736;0.0036931;-0.0835079
-1179.427;-0.766674;0.636329;0.00583103;-0.0852178
-1179.412;-0.768873;0.633546;0.00805804;-0.0859618
-1179.397;-0.770806;0.631126;0.0106171;-0.0861749
-1179.382;-0.772419;0.628984;0.0122556;-0.0871661
-1179.364;-0.774331;0.626343;0.013724;-0.0889818
-1179.346;-0.776454;0.623405;0.0153294;-0.0908326
-1179.331;-0.778277;0.620933;0.0172582;-0.0918097
-1179.313;-0.780286;0.618191;0.0201078;-0.0926841
-1179.298;-0.781871;0.616022;0.0225422;-0.0932058
-1179.283;-0.783362;0.613963;0.0247197;-0.0937137
-1179.265;-0.784951;0.611615;0.0264906;-0.0952745
-1179.25;-0.786251;0.609608;0.0275316;-0.0971069
-1179.235;-0.787654;0.607427;0.0284983;-0.099102
-1179.22;-0.78916;0.605113;0.0297159;-0.100906
-1179.202;-0.791011;0.602324;0.0316969;-0.102488
-1179.183;-0.792982;0.599336;0.0334735;-0.104184
-1179.168;-0.794531;0.596948;0.0346219;-0.10571
-1179.153;-0.796063;0.594565;0.0355403;-0.107293
-1179.138;-0.797524;0.592274;0.0364513;-0.108799
-1179.12;-0.799042;0.589839;0.0374424;-0.110542
-1179.104;-0.800324;0.587816;0.0385159;-0.111671
-1179.089;-0.801624;0.585765;0.0394608;-0.112789
-1179.074;-0.803186;0.583254;0.0401328;-0.114437
-1179.056;-0.805256;0.579911;0.0408293;-0.116612
-1179.041;-0.806785;0.5774;0.0413439;-0.118309
-1179.007;-0.80926;0.573176;0.043723;-0.121061
-1178.993;-0.810233;0.571429;0.0446129;-0.122481
-1178.978;-0.811431;0.569295;0.0455109;-0.124141
-1178.963;-0.812971;0.566653;0.0465332;-0.125766
-1178.948;-0.814588;0.563866;0.0473917;-0.127496
-1178.93;-0.816566;0.560542;0.0483785;-0.129125
-1178.912;-0.818395;0.557536;0.0495829;-0.130093
-1178.897;-0.819821;0.55512;0.0507311;-0.131002
-1178.879;-0.82166;0.551832;0.052043;-0.132843
-1178.864;-0.823272;0.548847;0.0530186;-0.134831
-1178.846;-0.825283;0.545053;0.0541685;-0.137444
-1178.831;-0.826889;0.542078;0.0549417;-0.139236
-1178.816;-0.828417;0.539256;0.0556788;-0.140814
-1178.801;-0.829815;0.53675;0.056786;-0.141712
-1178.786;-0.831188;0.534256;0.0581326;-0.142536
-1178.768;-0.832895;0.530986;0.0599325;-0.144041
-1178.753;-0.834314;0.528099;0.0609477;-0.146003
-1178.735;-0.836001;0.524611;0.0616147;-0.148624
-1178.717;-0.837713;0.521258;0.0623909;-0.150445
-1178.702;-0.839135;0.518492;0.063255;-0.151714
-1178.684;-0.840764;0.515298;0.0645865;-0.153012
-1178.669;-0.842081;0.51267;0.0657238;-0.154107
-1178.654;-0.843391;0.510033;0.0667855;-0.155236
-1178.639;-0.844746;0.507204;0.0672827;-0.156915
-1178.615;-0.846808;0.502142;0.0667536;-0.162216
-1178.597;-0.84823;0.498311;0.0660256;-0.166828
-1178.579;-0.849699;0.494426;0.0649977;-0.17126
-1178.564;-0.851079;0.491354;0.0647679;-0.173322
-1178.549;-0.852375;0.488615;0.0647439;-0.174702
-1178.534;-0.853589;0.485968;0.0647806;-0.176137
-1178.513;-0.855034;0.482541;0.0652667;-0.178356
-1178.472;-0.857566;0.476616;0.0676376;-0.181226
-1178.457;-0.858576;0.474303;0.0685806;-0.182158
-1178.442;-0.860103;0.471107;0.0700439;-0.18269
-1178.427;-0.861798;0.467531;0.0715342;-0.183305
-1178.409;-0.863674;0.463116;0.0734895;-0.184906
-1178.391;-0.865422;0.458658;0.0754181;-0.187053
-1178.376;-0.866884;0.455023;0.0769456;-0.188536
-1178.361;-0.868338;0.451432;0.0784087;-0.189871
-1178.346;-0.869802;0.447828;0.079416;-0.191277
-1178.328;-0.871485;0.443513;0.0803462;-0.193274
-1178.313;-0.872855;0.439996;0.0811261;-0.1948
-1178.295;-0.874468;0.4361;0.0825148;-0.195739
-1178.28;-0.875669;0.433161;0.0837157;-0.196385
-1178.265;-0.876518;0.430501;0.0843797;-0.198153
-1178.231;-0.878758;0.423463;0.0874129;-0.202044
-1178.216;-0.88019;0.419827;0.089241;-0.202599
-1178.201;-0.881747;0.415951;0.0909435;-0.203066
-1178.186;-0.883342;0.411859;0.0923055;-0.203858
-1178.171;-0.88493;0.407739;0.093508;-0.204707
-1178.153;-0.886739;0.402872;0.0944917;-0.206059
-1178.138;-0.888096;0.399028;0.0947127;-0.207584
-1178.123;-0.889402;0.395226;0.0945836;-0.209319
-1178.108;-0.890748;0.391284;0.0943991;-0.211077
-1178.087;-0.892868;0.385475;0.0946687;-0.212681
-1178.072;-0.894361;0.381346;0.0948812;-0.213755
-1178.057;-0.895768;0.377333;0.0950428;-0.214908
-1178.042;-0.897051;0.373654;0.095287;-0.215876
-1178.027;-0.898299;0.370244;0.0954725;-0.216481
-1178.009;-0.899832;0.365956;0.0955637;-0.217362
-1177.994;-0.90118;0.362186;0.0956387;-0.218059
-1177.979;-0.90264;0.358194;0.0959546;-0.218474
-1177.964;-0.904187;0.354256;0.0966735;-0.218181
-1177.946;-0.905691;0.350014;0.0977474;-0.218312
-1177.928;-0.907166;0.345736;0.0987945;-0.218534
-1177.913;-0.908364;0.342041;0.0988826;-0.219329
-1177.895;-0.909955;0.337036;0.0995227;-0.22019
-1177.88;-0.911339;0.332842;0.0996004;-0.22081
-1177.865;-0.912514;0.328549;0.0993622;-0.222487
-1177.847;-0.913889;0.32334;0.0978742;-0.22512
-1177.832;-0.915091;0.318937;0.0966015;-0.227058
-1177.817;-0.916264;0.314557;0.0952609;-0.228998
-1177.799;-0.917801;0.309218;0.0940944;-0.230591
-1177.784;-0.919033;0.304771;0.0931712;-0.231974
-1177.766;-0.920378;0.299575;0.0921871;-0.233797
-1177.751;-0.92147;0.295577;0.0915048;-0.234849
-1177.736;-0.922492;0.29169;0.0908877;-0.235935
-1177.721;-0.923444;0.287928;0.0903027;-0.237053
-1177.697;-0.924948;0.281838;0.0897422;-0.238714
-1177.681;-0.92596;0.277643;0.0894308;-0.239823
-1177.666;-0.926889;0.273795;0.0888128;-0.240886
-1177.643;-0.928319;0.268283;0.0873017;-0.242132
-1177.624;-0.929651;0.263651;0.0859236;-0.242598
-1177.609;-0.930765;0.259681;0.0850346;-0.242923
-1177.591;-0.932078;0.254899;0.0836903;-0.243417
-1177.576;-0.933232;0.25092;0.0826572;-0.243486
-1177.561;-0.934281;0.247231;0.0811937;-0.243728
-1177.546;-0.935224;0.243401;0.0799568;-0.244375
-1177.531;-0.936058;0.239375;0.0782947;-0.245691
-1177.513;-0.936867;0.234475;0.0760943;-0.248016
-1177.493;-0.937763;0.228803;0.0742274;-0.250479
-1177.464;-0.939303;0.221865;0.0721478;-0.251556
-1177.423;-0.941704;0.212369;0.0684846;-0.251799
-1177.408;-0.942614;0.208556;0.0673083;-0.2519
-1177.39;-0.94354;0.20374;0.0661636;-0.252673
-1177.375;-0.944202;0.199721;0.0647441;-0.253776
-1177.36;-0.944873;0.195641;0.0633827;-0.254796
-1177.345;-0.94564;0.191837;0.0618984;-0.255209
-1177.33;-0.946408;0.188189;0.060357;-0.255448
-1177.311;-0.947291;0.18392;0.0579214;-0.255848
-1177.296;-0.947864;0.180731;0.0556783;-0.256496
-1177.281;-0.948455;0.177773;0.0530899;-0.256928
-1177.263;-0.949189;0.174073;0.0497166;-0.257423
-1177.248;-0.950016;0.170573;0.047536;-0.257128
-1177.23;-0.950596;0.167042;0.0443837;-0.257864
-1177.215;-0.951208;0.16383;0.0422287;-0.258032
-1177.2;-0.952038;0.160486;0.0396362;-0.257482
-1177.185;-0.952361;0.15733;0.036666;-0.258672
-1177.167;-0.952717;0.153427;0.0328832;-0.260211
-1177.149;-0.953047;0.148113;0.0303313;-0.262381
-1177.134;-0.953406;0.14327;0.0291487;-0.263894
-1177.119;-0.953828;0.138875;0.0275394;-0.26489
-1177.104;-0.954248;0.134521;0.0261302;-0.265768
-1177.089;-0.954706;0.130491;0.0243931;-0.266297
-1177.068;-0.955575;0.125442;0.0216731;-0.265839
-1177.053;-0.956047;0.123557;0.0180107;-0.265299
-1177.038;-0.956325;0.122038;0.0142121;-0.265231
-1177.02;-0.956555;0.117976;0.0115934;-0.266362
-1177.005;-0.956948;0.113897;0.0114031;-0.266734
-1176.987;-0.95732;0.109108;0.014962;-0.267226
-1176.972;-0.957631;0.105874;0.0186212;-0.267182
-1176.957;-0.957533;0.106964;0.0144309;-0.267358
-1176.942;-0.957069;0.11084;0.0127049;-0.26753
-1176.927;-0.956719;0.113387;0.016019;-0.267537
-1176.909;-0.957132;0.109887;0.0197693;-0.267268
-1176.894;-0.957694;0.106079;0.0198588;-0.266788
-1176.876;-0.957918;0.107742;0.0157296;-0.26559
-1176.858;-0.957758;0.112465;0.0173018;-0.264105
-1176.843;-0.957518;0.11484;0.0210192;-0.263684
-1176.825;-0.957197;0.116007;0.0159053;-0.264694
-1176.81;-0.957002;0.116454;0.0118674;-0.265414
-1176.795;-0.957307;0.113864;0.0156581;-0.26524
-1176.78;-0.957756;0.109546;0.015538;-0.265445
-1176.765;-0.957963;0.108836;0.0121652;-0.265166
-1176.747;-0.958535;0.105424;0.0160386;-0.264271
-1176.732;-0.959068;0.102404;0.0133106;-0.263676
-1176.699;-0.95966;0.105508;0.0200808;-0.259842
-1176.684;-0.959652;0.106847;0.0163279;-0.259587
-1176.664;-0.960135;0.10632;0.0215349;-0.257628
-1176.649;-0.960305;0.106282;0.0174457;-0.25732
-1176.629;-0.95993;0.110767;0.0140908;-0.257033
-1176.61;-0.960619;0.109329;0.010616;-0.255236
-1176.595;-0.961108;0.109514;0.0143362;-0.253126
-1176.58;-0.961766;0.107058;0.0177986;-0.251452
-1176.562;-0.962505;0.104334;0.0144354;-0.249981
-1176.544;-0.962397;0.109077;0.014956;-0.248336
-1176.529;-0.962216;0.112652;0.0170742;-0.247302
-1176.514;-0.96259;0.111022;0.0136289;-0.246799
-1176.499;-0.96329;0.106976;0.0134258;-0.245861
-1176.481;-0.963186;0.110739;0.0168667;-0.244386
-1176.463;-0.963344;0.112869;0.0200384;-0.242545
-1176.448;-0.963486;0.111788;0.0161742;-0.24277
-1176.433;-0.963632;0.113488;0.0188658;-0.241202
-1176.392;-0.964679;0.103693;0.0281914;-0.240513
-1176.374;-0.965066;0.101058;0.023764;-0.240563
-1176.356;-0.965459;0.102128;0.0192316;-0.238934
-1176.341;-0.965978;0.101308;0.0153291;-0.23746
-1176.326;-0.966703;0.102552;0.015522;-0.233937
-1176.311;-0.966595;0.106548;0.0157993;-0.232579
-1176.293;-0.966146;0.111129;0.0156095;-0.232311
-1176.278;-0.965758;0.113497;0.0123852;-0.232974
-1176.263;-0.966178;0.109853;0.0148977;-0.232833
-1176.245;-0.966725;0.104326;0.0166538;-0.232985
-1176.23;-0.967347;0.10005;0.015238;-0.232372
-1176.204;-0.966975;0.105946;0.0139509;-0.231386
-1176.189;-0.966676;0.1093;0.0145898;-0.231038
-1176.174;-0.966558;0.112044;0.0151552;-0.23018
-1176.159;-0.966874;0.108738;0.0141895;-0.230498
-1176.144;-0.967145;0.104465;0.015358;-0.231263
-1176.126;-0.967657;0.099241;0.0161207;-0.231369
-1176.111;-0.967552;0.101614;0.0124366;-0.231004
-1176.096;-0.967171;0.104794;0.0108884;-0.231256
-1176.081;-0.966597;0.107783;0.00981023;-0.23233
-1176.066;-0.966263;0.108473;0.0127803;-0.23325
-1176.045;-0.96627;0.102144;0.0178688;-0.23573
-1176.031;-0.96597;0.101922;0.0223164;-0.236676
-1176.016;-0.965783;0.105437;0.0225958;-0.235871
-1176.001;-0.966227;0.104373;0.0189718;-0.234846
-1175.986;-0.966425;0.105553;0.0151516;-0.233775
-1175.968;-0.966309;0.108723;0.0116434;-0.233003
-1175.935;-0.96729;0.0972982;0.0110056;-0.234012
-1175.92;-0.967647;0.0956382;0.0147884;-0.233012
-1175.905;-0.967953;0.0964999;0.0187815;-0.231088
-1175.887;-0.968626;0.0993057;0.0226559;-0.226691
-1175.869;-0.970115;0.101317;0.0254464;-0.219006
-1175.854;-0.971171;0.104438;0.0234702;-0.213001
-1175.836;-0.972391;0.104196;0.0187109;-0.207964
-1175.821;-0.973506;0.103558;0.0160304;-0.203237
-1175.803;-0.973704;0.107318;0.0116807;-0.200615
-1175.788;-0.973631;0.111349;0.00930753;-0.19889
-1175.773;-0.973574;0.112384;0.00484132;-0.198747
-1175.758;-0.974276;0.1106;0.00544128;-0.196278
-1175.743;-0.974274;0.113556;0.00373728;-0.194629
-1175.724;-0.974044;0.117787;0.00393301;-0.193258
-1175.709;-0.974739;0.114686;0.00510109;-0.191583
-1175.694;-0.975354;0.110543;0.00757861;-0.190808
-1175.679;-0.97592;0.106205;0.0108549;-0.190218
-1175.664;-0.976598;0.101478;0.0128081;-0.189197
-1175.643;-0.977453;0.097122;0.0176117;-0.186664
-1175.619;-0.977992;0.0995807;0.0141955;-0.182795
-1175.604;-0.9786;0.0997088;0.0155723;-0.179328
-1175.589;-0.978839;0.102372;0.0168377;-0.176381
-1175.57;-0.979282;0.102683;0.0123463;-0.1741
-1175.552;-0.979239;0.106508;0.0111072;-0.172117
-1175.537;-0.978883;0.109297;0.00806683;-0.172561
-1175.522;-0.978837;0.11171;0.00571554;-0.171364
-1175.507;-0.97936;0.107683;0.00448314;-0.17099
-1175.492;-0.979936;0.103788;0.00466461;-0.170094
-1175.474;-0.980423;0.100262;0.00702277;-0.169321
-1175.456;-0.980241;0.102138;0.00524329;-0.169313
-1175.441;-0.980261;0.102248;0.00903483;-0.168974
-1175.426;-0.980276;0.10325;0.0120182;-0.168089
-1175.408;-0.980698;0.0982889;0.0119303;-0.168605
-1175.365;-0.981316;0.106224;0.0146816;-0.159746
-1175.35;-0.98171;0.105551;0.0108408;-0.158071
-1175.335;-0.981738;0.107621;0.00774631;-0.156676
-1175.32;-0.982;0.107452;0.00477762;-0.155268
-1175.305;-0.982529;0.103833;0.00386222;-0.154402
-1175.287;-0.983178;0.0982409;0.00498845;-0.153901
-1175.272;-0.983611;0.0979438;0.0088465;-0.15112
-1175.257;-0.983467;0.100983;0.00683158;-0.150164
-1175.237;-0.983345;0.104945;0.00652381;-0.148247
-1175.223;-0.983692;0.101866;0.00367171;-0.148192
-1175.205;-0.984409;0.0958321;0.00391677;-0.147445
-1175.174;-0.985466;0.0893678;0.00984902;-0.144129
-1175.16;-0.985862;0.0892192;0.00803734;-0.1416
-1175.145;-0.985718;0.0928388;0.00936055;-0.14019
-1175.13;-0.985584;0.0966709;0.00902921;-0.138556
-1175.111;-0.986596;0.0950375;0.00908456;-0.13234
